"latitude","longitude","acc"
"41.410535","2.1709769","5"
"41.3970395","2.1511835","5"
"41.3817446","2.1592808","5"
"41.3718479","2.0684111","5"
"41.3943404","2.1169949","5"
"41.4294287","2.2159619","5"
"41.4249302","2.1790742","5"
"41.3781458","2.1214934","5"
"41.4249302","2.2357553","5"
"41.4186323","2.1610802","5"
"41.4267296","2.236655","5"
"41.4294287","2.0945024","5"
"41.4222311","2.1799739","5"
"41.419532","2.2231595","5"
"41.3889422","2.1151955","5"
"41.3259632","2.074709","5"
"41.3907416","2.1412868","5"
"41.401538","2.1358886","5"
"41.3844437","2.19167","5"
"41.3691488","2.1709769","5"
"41.4186323","2.2177613","5"
"41.4096353","2.2258586","5"
"41.3781458","2.2015667","5"
"41.3493554","2.0711102","5"
"41.3916413","2.1979679","5"
"41.3034707","2.0783078","5"
"41.3871428","2.1340892","5"
"41.4069362","2.2132628","5"
"41.4024377","2.1988676","5"
"41.3853434","2.1160952","5"
"41.4249302","2.1592808","5"
"41.36555","2.1331895","5"
"41.4123344","2.1583811","5"
"41.4177326","2.227658","5"
"41.4231308","2.1457853","5"
"41.3772461","2.155682","5"
"41.3898419","2.1133961","5"
"41.4087356","2.1790742","5"
"41.4042371","2.164679","5"
"41.4321278","2.2132628","5"
"41.3754467","2.2105637","5"
"41.4384257","2.1475847","5"
"41.4303284","2.1205937","5"
"41.4330275","2.2159619","5"
"41.3529542","2.1610802","5"
"41.4303284","2.209664","5"
"41.4240305","2.1529829","5"
"41.4123344","2.1457853","5"
"41.4258299","2.1412868","5"
"41.374547","2.0846057","5"
"41.3997386","2.1223931","5"
"41.3736473","2.1385877","5"
"41.401538","2.1988676","5"
"41.401538","2.1844724","5"
"41.437526","2.1682778","5"
"41.4177326","2.2285577","5"
"41.3916413","2.0585144","5"
"41.3736473","2.1565817","5"
"41.3781458","2.1610802","5"
"41.4258299","2.2339559","5"
"41.4078359","2.218661","5"
"41.3934407","2.155682","5"
"41.3421578","2.0792075","5"
"41.410535","2.1871715","5"
"41.4213314","2.1017","5"
"41.4213314","2.2060652","5"
"41.3790455","2.1205937","5"
"41.3682491","2.1628796","5"
"41.3583524","2.1295907","5"
"41.4348269","2.1448856","5"
"41.3529542","2.1115967","5"
"41.3799452","2.1187943","5"
"41.4069362","2.2033661","5"
"41.4042371","2.1187943","5"
"41.4213314","2.2339559","5"
"41.3880425","2.1538826","5"
"41.4186323","2.1313901","5"
"41.3664497","2.1637793","5"
"41.356553","2.155682","5"
"41.3637506","2.1547823","5"
"41.4303284","2.2222598","5"
"41.3466563","2.1538826","5"
"41.3610515","2.1097973","5"
"41.4042371","2.2087643","5"
"41.4060365","2.2078646","5"
"41.4132341","2.1727763","5"
"41.4060365","2.2060652","5"
"41.4114347","2.1061985","5"
"41.3556533","2.1529829","5"
"41.3862431","2.146685","5"
"41.3961398","2.1385877","5"
"41.392541","2.146685","5"
"41.4330275","2.0909036","5"
"41.3529542","2.1529829","5"
"41.3808449","2.19167","5"
"41.36555","2.1592808","5"
"41.4366263","2.1934694","5"
"41.3880425","2.1295907","5"
"41.3907416","2.1952688","5"
"41.4006383","2.1934694","5"
"41.4177326","2.1862718","5"
"41.3871428","2.1232928","5"
"41.4096353","2.1457853","5"
"41.4159332","2.2069649","5"
"41.3574527","2.0846057","5"
"41.3871428","2.1403871","5"
"41.3880425","2.1457853","5"
"41.3934407","2.1358886","5"
"41.3034707","2.0792075","5"
"41.356553","2.1160952","5"
"41.4123344","2.2312568","5"
"41.392541","2.200667","5"
"41.3934407","2.1880712","5"
"41.3916413","2.1439859","5"
"41.3718479","2.1700772","5"
"41.4051368","2.0540159","5"
"41.3907416","2.1754754","5"
"41.3754467","2.1304904","5"
"41.3952401","2.173676","5"
"41.437526","2.1637793","5"
"41.3772461","2.164679","5"
"41.4240305","2.1898706","5"
"41.3583524","2.1970682","5"
"41.3853434","2.2015667","5"
"41.4114347","2.2177613","5"
"41.3709482","2.1772748","5"
"41.3763464","2.1394874","5"
"41.3826443","2.1538826","5"
"41.3709482","2.182673","5"
"41.3772461","2.1664784","5"
"41.3862431","2.1205937","5"
"41.3466563","2.0684111","5"
"41.4051368","2.1079979","5"
"41.392541","2.1511835","5"
"41.3943404","2.1682778","5"
"41.4006383","2.146685","5"
"41.3781458","2.1574814","5"
"41.3646503","2.1628796","4"
"41.4168329","2.1781745","4"
"41.401538","2.1232928","4"
"41.3808449","2.1529829","4"
"41.3808449","2.1367883","4"
"41.3070695","2.1088976","4"
"41.3709482","2.1043991","4"
"41.3961398","2.1547823","4"
"41.4042371","2.1430862","4"
"41.4069362","2.1601805","4"
"41.4069362","2.1763751","4"
"41.3736473","2.1628796","4"
"41.4078359","2.2159619","4"
"41.36555","2.2015667","4"
"41.383544","2.1241925","4"
"41.3970395","2.1493841","4"
"41.3043704","2.0729096","4"
"41.4276293","2.1421865","4"
"41.4240305","2.218661","4"
"41.3898419","2.146685","4"
"41.3637506","2.1358886","4"
"41.3637506","2.173676","4"
"41.4141338","2.164679","4"
"41.4096353","2.1862718","4"
"41.3682491","2.1322898","4"
"41.3952401","2.182673","4"
"41.3979392","2.1484844","4"
"41.356553","2.1781745","4"
"41.3664497","2.1034994","4"
"41.4357266","2.1403871","4"
"41.3826443","2.1232928","4"
"41.3484557","2.1385877","4"
"41.3700485","2.1295907","4"
"41.4069362","2.2231595","4"
"41.3871428","2.1241925","4"
"41.4069362","2.2195607","4"
"41.4267296","2.1889709","4"
"41.4060365","2.1880712","4"
"41.3952401","2.1817733","4"
"41.419532","2.0981012","4"
"41.3673494","2.1664784","4"
"41.4168329","2.1907703","4"
"41.4240305","2.2123631","4"
"41.3943404","2.1448856","4"
"41.3997386","2.2105637","4"
"41.3880425","2.1511835","4"
"41.3547536","2.1763751","4"
"41.3871428","2.119694","4"
"41.3880425","2.1250922","4"
"41.4312281","2.1529829","4"
"41.3637506","2.1610802","4"
"41.3898419","2.2033661","4"
"41.347556","2.0765084","4"
"41.3070695","2.0738093","4"
"41.3790455","2.1214934","4"
"41.4033374","2.2123631","4"
"41.3772461","2.1520832","4"
"41.3979392","2.1295907","4"
"41.4177326","2.1151955","4"
"41.4222311","2.1124964","4"
"41.4069362","2.1889709","4"
"41.3979392","2.1160952","4"
"41.311568","2.1340892","4"
"41.3961398","2.1008003","4"
"41.4231308","2.2051655","4"
"41.383544","2.1529829","4"
"41.3736473","2.1853721","4"
"41.3916413","2.1484844","4"
"41.3709482","2.0909036","4"
"41.3583524","2.0864051","4"
"41.4141338","2.1709769","4"
"41.3232641","2.1403871","4"
"41.3574527","2.1565817","4"
"41.3601518","2.1745757","4"
"41.4366263","2.1745757","4"
"41.4159332","2.2168616","4"
"41.392541","2.2024664","4"
"41.3682491","2.1610802","4"
"41.3781458","2.1520832","4"
"41.3988389","2.1241925","4"
"41.3790455","2.0864051","4"
"41.3781458","2.2024664","4"
"41.374547","2.1448856","4"
"41.3952401","2.1799739","4"
"41.3556533","2.1268916","4"
"41.4159332","2.1367883","4"
"41.4078359","2.1718766","4"
"41.356553","2.1799739","4"
"41.4087356","2.2105637","4"
"41.3223644","2.1385877","4"
"41.4051368","2.1502838","4"
"41.3880425","2.1574814","4"
"41.3880425","2.1403871","4"
"41.4357266","2.1700772","4"
"41.3493554","2.1187943","4"
"41.4024377","2.200667","4"
"41.302571","2.0729096","4"
"41.3232641","2.1367883","4"
"41.383544","2.1322898","4"
"41.3286623","2.083706","4"
"41.3223644","2.1331895","4"
"41.4150335","2.1952688","4"
"41.3610515","2.1691775","4"
"41.3421578","2.0459186","4"
"41.4114347","2.1079979","4"
"41.4033374","2.1169949","4"
"41.419532","2.2285577","4"
"41.3259632","2.1619799","4"
"41.3844437","2.137688","4"
"41.3250635","2.0936027","4"
"41.383544","2.1043991","4"
"41.4348269","2.1898706","4"
"41.3727476","2.155682","4"
"41.3916413","2.1763751","4"
"41.4114347","2.1664784","4"
"41.3304617","2.1313901","4"
"41.3970395","2.2015667","4"
"41.3700485","2.1844724","4"
"41.3403584","2.0450189","4"
"41.4168329","2.1322898","4"
"41.4114347","2.1880712","4"
"41.437526","2.1835727","4"
"41.3691488","2.1664784","4"
"41.3970395","2.1538826","4"
"41.3556533","2.1763751","4"
"41.419532","2.1124964","4"
"41.3682491","2.0711102","4"
"41.4132341","2.227658","4"
"41.3034707","2.1008003","4"
"41.3664497","2.0963018","4"
"41.4258299","2.2357553","4"
"41.3682491","2.155682","4"
"41.3790455","2.1367883","4"
"41.3646503","2.1322898","4"
"41.3952401","2.1790742","4"
"41.3718479","2.1673781","4"
"41.36555","2.1349889","4"
"41.4303284","2.1835727","4"
"41.401538","2.2159619","4"
"41.3637506","2.1700772","4"
"41.3538539","2.1718766","4"
"41.3727476","2.1610802","4"
"41.3853434","2.1484844","4"
"41.3907416","2.1997673","4"
"41.3358599","2.1718766","4"
"41.4150335","2.1943691","4"
"41.3853434","2.1574814","4"
"41.3232641","2.0990009","4"
"41.3952401","2.2105637","4"
"41.3781458","2.1088976","4"
"41.4123344","2.1304904","4"
"41.3727476","2.1313901","4"
"41.4141338","2.2240592","4"
"41.3709482","2.1655787","4"
"41.4186323","2.1178946","4"
"41.3592521","2.1799739","4"
"41.3997386","2.1898706","4"
"41.3637506","2.1808736","4"
"41.3763464","2.1358886","4"
"41.3961398","2.2060652","4"
"41.3934407","2.1754754","4"
"41.3907416","2.1385877","4"
"41.3988389","2.1457853","4"
"41.3799452","2.1574814","4"
"41.383544","2.1223931","4"
"41.3934407","2.1223931","4"
"41.3817446","2.1295907","4"
"41.3934407","2.1871715","4"
"41.4087356","2.2078646","4"
"41.4366263","2.1790742","4"
"41.3718479","2.1835727","4"
"41.3223644","2.1340892","4"
"41.4087356","2.182673","4"
"41.3781458","2.1385877","4"
"41.3799452","2.1970682","4"
"41.347556","2.0369216","4"
"41.3988389","2.2069649","4"
"41.3979392","2.1349889","4"
"41.3754467","2.128691","4"
"41.4024377","2.137688","4"
"41.3961398","2.1844724","4"
"41.4276293","2.1889709","4"
"41.3799452","2.1619799","4"
"41.4177326","2.137688","4"
"41.3871428","2.1583811","4"
"41.3727476","2.1322898","4"
"41.3043704","2.0990009","4"
"41.3736473","2.1844724","4"
"41.3538539","2.1322898","4"
"41.3439572","2.2411535","4"
"41.3781458","2.1502838","4"
"41.3898419","2.1439859","4"
"41.36555","2.1322898","4"
"41.4006383","2.1844724","4"
"41.3718479","2.146685","4"
"41.3817446","2.0450189","4"
"41.3916413","2.1853721","4"
"41.3916413","2.1367883","4"
"41.3988389","2.2033661","4"
"41.3988389","2.1412868","4"
"41.3934407","2.2033661","4"
"41.410535","2.1790742","4"
"41.374547","2.1790742","4"
"41.4213314","2.0999006","4"
"41.3808449","2.0441192","4"
"41.4294287","2.2348556","4"
"41.3646503","2.0936027","4"
"41.4042371","2.1655787","4"
"41.3736473","2.1601805","4"
"41.3763464","2.1457853","4"
"41.4159332","2.173676","4"
"41.3952401","2.1259919","4"
"41.3880425","2.1394874","4"
"41.3916413","2.1448856","4"
"41.4096353","2.1979679","4"
"41.3844437","2.146685","4"
"41.3979392","2.2033661","4"
"41.3034707","2.0738093","4"
"41.410535","2.1349889","4"
"41.4141338","2.1403871","4"
"41.3727476","2.1358886","4"
"41.437526","2.1295907","4"
"41.3052701","2.1268916","4"
"41.3763464","2.1034994","4"
"41.4357266","2.2402538","4"
"41.4006383","2.1322898","4"
"41.4267296","2.1574814","4"
"41.3088689","2.1088976","4"
"41.3961398","2.19167","4"
"41.3853434","2.1223931","4"
"41.4132341","2.2213601","4"
"41.4159332","2.1250922","4"
"41.437526","2.1889709","4"
"41.4123344","2.1664784","4"
"41.4231308","2.2078646","4"
"41.4168329","2.1493841","4"
"41.3961398","2.1862718","4"
"41.4123344","2.1484844","4"
"41.4006383","2.1898706","4"
"41.410535","2.1574814","4"
"41.3709482","2.1583811","4"
"41.3664497","2.1322898","4"
"41.3574527","2.1250922","4"
"41.4096353","2.19167","4"
"41.3484557","2.1511835","4"
"41.3844437","2.0468183","4"
"41.3529542","2.1331895","4"
"41.4024377","2.1439859","4"
"41.3727476","2.1565817","4"
"41.374547","2.209664","4"
"41.3691488","2.1808736","4"
"41.3106683","2.1970682","4"
"41.3817446","2.0441192","4"
"41.4096353","2.1592808","4"
"41.4339272","2.1925697","4"
"41.3610515","2.1628796","4"
"41.302571","2.0720099","4"
"41.3772461","2.1394874","4"
"41.3862431","2.2024664","4"
"41.3061698","2.1079979","4"
"41.3934407","2.1421865","4"
"41.3700485","2.1754754","4"
"41.4078359","2.1313901","4"
"41.4096353","2.2141625","4"
"41.4069362","2.2123631","4"
"41.3520545","2.0720099","4"
"41.3997386","2.1493841","4"
"41.3997386","2.1043991","4"
"41.3664497","2.1088976","4"
"41.4177326","2.1880712","4"
"41.3043704","2.1061985","4"
"41.3880425","2.1304904","4"
"41.3961398","2.1448856","4"
"41.4204317","2.0990009","4"
"41.401538","2.1817733","4"
"41.4357266","2.1511835","4"
"41.4096353","2.1097973","4"
"41.3664497","2.1709769","4"
"41.4240305","2.1187943","4"
"41.3790455","2.1349889","4"
"41.3790455","2.2042658","4"
"41.3907416","2.2042658","4"
"41.4240305","2.1520832","4"
"41.4249302","2.236655","4"
"41.4366263","2.1457853","4"
"41.3862431","2.1160952","4"
"41.4033374","2.1709769","4"
"41.3430575","2.1070982","4"
"41.4051368","2.1322898","4"
"41.4249302","2.1151955","4"
"41.3979392","2.2231595","4"
"41.3979392","2.1925697","4"
"41.3817446","2.1268916","4"
"41.4096353","2.1691775","4"
"41.4384257","2.2447523","4"
"41.3880425","2.1484844","4"
"41.3538539","2.1277913","4"
"41.3979392","2.209664","4"
"41.3826443","2.1448856","4"
"41.4033374","2.1997673","4"
"41.3871428","2.1565817","4"
"41.3610515","2.1313901","4"
"41.3988389","2.1637793","4"
"41.4150335","2.1664784","4"
"41.3916413","2.200667","4"
"41.4078359","2.1691775","4"
"41.4042371","2.2132628","4"
"41.4357266","2.128691","4"
"41.419532","2.1871715","4"
"41.3961398","2.1817733","4"
"41.3916413","2.1493841","4"
"41.4060365","2.1331895","4"
"41.4114347","2.1835727","4"
"41.4006383","2.1187943","4"
"41.3853434","2.155682","4"
"41.3988389","2.1862718","4"
"41.3619512","2.1844724","4"
"41.3736473","2.182673","4"
"41.3808449","2.1484844","4"
"41.4168329","2.1295907","4"
"41.4159332","2.1142958","4"
"41.4141338","2.1493841","4"
"41.3799452","2.137688","4"
"41.4096353","2.1790742","4"
"41.4069362","2.1142958","4"
"41.3439572","2.0828063","4"
"41.3646503","2.1691775","4"
"41.4006383","2.1430862","4"
"41.3574527","2.1241925","4"
"41.4132341","2.1664784","4"
"41.4087356","2.1304904","4"
"41.3403584","2.1457853","4"
"41.374547","2.1358886","4"
"41.4258299","2.1097973","4"
"41.3988389","2.146685","4"
"41.4276293","2.1574814","4"
"41.419532","2.1295907","4"
"41.3727476","2.1439859","4"
"41.3934407","2.092703","4"
"41.419532","2.2321565","4"
"41.4051368","2.1008003","4"
"41.3871428","2.1268916","4"
"41.3736473","2.1862718","4"
"41.3970395","2.1430862","4"
"41.3997386","2.1592808","4"
"41.4267296","2.1853721","4"
"41.3934407","2.1304904","4"
"41.4042371","2.2114634","4"
"41.3709482","2.0981012","4"
"41.3916413","2.1970682","4"
"41.3619512","2.1088976","4"
"41.3547536","2.1700772","4"
"41.4150335","2.227658","4"
"41.3853434","2.1313901","4"
"41.3826443","2.1151955","4"
"41.3817446","2.1349889","4"
"41.3916413","2.1268916","4"
"41.3619512","2.1529829","4"
"41.4006383","2.2024664","4"
"41.3709482","2.1871715","4"
"41.4177326","2.1295907","4"
"41.3601518","2.1574814","4"
"41.4141338","2.1637793","4"
"41.4186323","2.2267583","4"
"41.4240305","2.1151955","4"
"41.4312281","2.1727763","4"
"41.3664497","2.1682778","4"
"41.3916413","2.1925697","4"
"41.3907416","2.1745757","4"
"41.3700485","2.137688","4"
"41.4204317","2.1511835","4"
"41.3448569","2.1061985","4"
"41.4186323","2.155682","4"
"41.3997386","2.1295907","4"
"41.3943404","2.0612135","4"
"41.410535","2.1907703","4"
"41.4069362","2.1520832","4"
"41.4078359","2.1790742","4"
"41.4042371","2.2141625","4"
"41.392541","2.1223931","4"
"41.3952401","2.0945024","4"
"41.4330275","2.1862718","4"
"41.4033374","2.1961685","4"
"41.36555","2.1727763","4"
"41.4312281","2.1808736","4"
"41.3997386","2.0432195","4"
"41.3637506","2.1331895","4"
"41.3934407","2.1520832","4"
"41.3988389","2.1475847","4"
"41.3817446","2.155682","4"
"41.3232641","2.0972015","4"
"41.3529542","2.1169949","4"
"41.3619512","2.164679","4"
"41.3880425","2.1583811","4"
"41.3754467","2.1853721","4"
"41.3772461","2.1367883","4"
"41.3700485","2.1790742","4"
"41.36555","2.1700772","4"
"41.4159332","2.1115967","4"
"41.3286623","2.0459186","4"
"41.4069362","2.2168616","4"
"41.3826443","2.1277913","4"
"41.4069362","2.1979679","4"
"41.3529542","2.1727763","4"
"41.3520545","2.1268916","4"
"41.4096353","2.1952688","4"
"41.3790455","2.2015667","4"
"41.3664497","2.1619799","4"
"41.3619512","2.0306237","4"
"41.3862431","2.1430862","4"
"41.4042371","2.1970682","4"
"41.4006383","2.1205937","4"
"41.3961398","2.1259919","4"
"41.4177326","2.1160952","4"
"41.36555","2.1475847","4"
"41.3646503","2.1763751","4"
"41.3907416","2.1430862","4"
"41.36555","2.1754754","4"
"41.3268629","2.0954021","4"
"41.419532","2.1691775","4"
"41.3097686","2.0459186","4"
"41.3826443","2.2033661","4"
"41.4204317","2.2222598","4"
"41.3799452","2.1295907","4"
"41.3691488","2.1682778","4"
"41.4060365","2.1970682","4"
"41.3790455","2.1520832","3"
"41.3781458","2.1358886","3"
"41.3754467","2.1133961","3"
"41.3304617","2.1277913","3"
"41.4204317","2.119694","3"
"41.4051368","2.1664784","3"
"41.3538539","2.1124964","3"
"41.4321278","2.1205937","3"
"41.3988389","2.1421865","3"
"41.3268629","2.1349889","3"
"41.419532","2.218661","3"
"41.3043704","2.0756087","3"
"41.4024377","2.2141625","3"
"41.4078359","2.2213601","3"
"41.4150335","2.1394874","3"
"41.383544","2.0459186","3"
"41.3988389","2.1628796","3"
"41.4096353","2.1538826","3"
"41.4060365","2.2159619","3"
"41.4096353","2.2105637","3"
"41.3043704","2.0783078","3"
"41.3097686","2.0729096","3"
"41.3493554","2.1583811","3"
"41.3808449","2.0414201","3"
"41.4357266","2.1610802","3"
"41.3601518","2.155682","3"
"41.3736473","2.1592808","3"
"41.3223644","2.0990009","3"
"41.4069362","2.2177613","3"
"41.4060365","2.1511835","3"
"41.4141338","2.1574814","3"
"41.3979392","2.1817733","3"
"41.3826443","2.0423198","3"
"41.3574527","2.164679","3"
"41.3034707","2.0810069","3"
"41.3889422","2.1241925","3"
"41.3664497","2.1070982","3"
"41.3646503","2.1475847","3"
"41.4114347","2.2114634","3"
"41.3421578","2.1052988","3"
"41.3943404","2.1664784","3"
"41.3943404","2.2042658","3"
"41.4123344","2.1331895","3"
"41.3421578","2.0531162","3"
"41.4141338","2.1853721","3"
"41.3988389","2.2087643","3"
"41.374547","2.1187943","3"
"41.3763464","2.1862718","3"
"41.4087356","2.1412868","3"
"41.3628509","2.182673","3"
"41.4231308","2.1880712","3"
"41.4087356","2.1493841","3"
"41.3664497","2.1475847","3"
"41.3601518","2.1583811","3"
"41.3214647","2.1008003","3"
"41.3052701","2.0855054","3"
"41.3826443","2.19167","3"
"41.3979392","2.1394874","3"
"41.3736473","2.1727763","3"
"41.4177326","2.1313901","3"
"41.410535","2.1331895","3"
"41.4060365","2.1961685","3"
"41.4078359","2.1979679","3"
"41.392541","2.1430862","3"
"41.356553","2.0729096","3"
"41.3322611","2.1250922","3"
"41.3898419","2.1457853","3"
"41.4051368","2.1421865","3"
"41.4114347","2.1754754","3"
"41.3673494","2.1430862","3"
"41.3718479","2.1250922","3"
"41.4051368","2.1358886","3"
"41.4006383","2.1772748","3"
"41.3304617","2.1322898","3"
"41.3808449","2.1340892","3"
"41.3736473","2.1835727","3"
"41.3583524","2.1241925","3"
"41.3628509","2.146685","3"
"41.3466563","2.0702105","3"
"41.3754467","2.1277913","3"
"41.3754467","2.1223931","3"
"41.4069362","2.1655787","3"
"41.3754467","2.1250922","3"
"41.3952401","2.146685","3"
"41.36555","2.1394874","3"
"41.3529542","2.1520832","3"
"41.4168329","2.1340892","3"
"41.4177326","2.1781745","3"
"41.4168329","2.2321565","3"
"41.3637506","2.083706","3"
"41.3754467","2.1115967","3"
"41.4132341","2.1907703","3"
"41.3781458","2.1511835","3"
"41.4357266","2.1817733","3"
"41.3223644","2.0756087","3"
"41.4294287","2.1061985","3"
"41.3718479","2.1331895","3"
"41.4366263","2.1511835","3"
"41.392541","2.1835727","3"
"41.374547","2.1862718","3"
"41.3664497","2.0954021","3"
"41.374547","2.0378213","3"
"41.4222311","2.2042658","3"
"41.3637506","2.1583811","3"
"41.3979392","2.1017","3"
"41.3988389","2.1781745","3"
"41.4267296","2.1520832","3"
"41.4231308","2.1997673","3"
"41.3979392","2.1241925","3"
"41.4006383","2.1790742","3"
"41.3592521","2.1592808","3"
"41.4177326","2.0666117","3"
"41.4132341","2.1088976","3"
"41.4168329","2.1484844","3"
"41.3916413","2.1394874","3"
"41.4006383","2.2105637","3"
"41.4069362","2.1682778","3"
"41.4204317","2.1151955","3"
"41.4114347","2.1592808","3"
"41.4123344","2.1142958","3"
"41.3619512","2.1017","3"
"41.4357266","2.1475847","3"
"41.4141338","2.2303571","3"
"41.3763464","2.1655787","3"
"41.4159332","2.1673781","3"
"41.3457566","2.0351222","3"
"41.3628509","2.1493841","3"
"41.392541","2.1358886","3"
"41.3934407","2.1718766","3"
"41.3763464","2.0819066","3"
"41.4186323","2.1457853","3"
"41.3286623","2.1349889","3"
"41.3853434","2.1430862","3"
"41.4366263","2.2069649","3"
"41.4006383","2.2042658","3"
"41.3277626","2.1970682","3"
"41.4033374","2.1250922","3"
"41.4366263","2.164679","3"
"41.3574527","2.1529829","3"
"41.4087356","2.2222598","3"
"41.4240305","2.1862718","3"
"41.4159332","2.2258586","3"
"41.4033374","2.1682778","3"
"41.4042371","2.1124964","3"
"41.3853434","2.1151955","3"
"41.4114347","2.1655787","3"
"41.383544","2.1358886","3"
"41.4150335","2.1304904","3"
"41.3943404","2.1808736","3"
"41.4006383","2.1817733","3"
"41.3817446","2.1907703","3"
"41.4069362","2.1124964","3"
"41.302571","2.0783078","3"
"41.4213314","2.2123631","3"
"41.4024377","2.0360219","3"
"41.4159332","2.056715","3"
"41.3817446","2.1187943","3"
"41.3709482","2.119694","3"
"41.3583524","2.137688","3"
"41.3700485","2.1907703","3"
"41.3439572","2.1070982","3"
"41.4132341","2.1889709","3"
"41.4276293","2.0918033","3"
"41.4204317","2.1808736","3"
"41.3691488","2.2123631","3"
"41.4177326","2.1934694","3"
"41.392541","2.1970682","3"
"41.3772461","2.1223931","3"
"41.3457566","2.0414201","3"
"41.4267296","2.1718766","3"
"41.3664497","2.164679","3"
"41.3718479","2.0972015","3"
"41.3907416","2.1844724","3"
"41.4204317","2.1538826","3"
"41.3790455","2.2051655","3"
"41.3673494","2.1718766","3"
"41.3799452","2.1475847","3"
"41.36555","2.1214934","3"
"41.3358599","2.0783078","3"
"41.3880425","2.137688","3"
"41.4186323","2.1088976","3"
"41.3043704","2.1052988","3"
"41.4312281","2.1997673","3"
"41.3520545","2.1223931","3"
"41.3610515","2.1619799","3"
"41.3412581","2.0441192","3"
"41.383544","2.1475847","3"
"41.4096353","2.1817733","3"
"41.3268629","2.0792075","3"
"41.3979392","2.1808736","3"
"41.3943404","2.2051655","3"
"41.3817446","2.1088976","3"
"41.4240305","2.2294574","3"
"41.3799452","2.0522165","3"
"41.4267296","2.1430862","3"
"41.419532","2.1574814","3"
"41.3799452","2.1484844","3"
"41.4177326","2.2294574","3"
"41.3070695","2.074709","3"
"41.4321278","2.1889709","3"
"41.4024377","2.1160952","3"
"41.4177326","2.2222598","3"
"41.4051368","2.1655787","3"
"41.3952401","2.1142958","3"
"41.4339272","2.1529829","3"
"41.4366263","2.1817733","3"
"41.3754467","2.1169949","3"
"41.419532","2.1520832","3"
"41.3826443","2.1124964","3"
"41.3583524","2.1583811","3"
"41.374547","2.1259919","3"
"41.4141338","2.1889709","3"
"41.3691488","2.1142958","3"
"41.4024377","2.1961685","3"
"41.3763464","2.1412868","3"
"41.302571","2.0792075","3"
"41.374547","2.1421865","3"
"41.3547536","2.1772748","3"
"41.3961398","2.2024664","3"
"41.3682491","2.119694","3"
"41.4024377","2.2015667","3"
"41.3844437","2.155682","3"
"41.3952401","2.2060652","3"
"41.4294287","2.1655787","3"
"41.3673494","2.1727763","3"
"41.419532","2.1187943","3"
"41.3979392","2.1520832","3"
"41.4168329","2.2240592","3"
"41.3610515","2.0954021","3"
"41.4087356","2.1583811","3"
"41.4123344","2.0306237","3"
"41.374547","2.0981012","3"
"41.3592521","2.0774081","3"
"41.3574527","2.1340892","3"
"41.3781458","2.2033661","3"
"41.3493554","2.1322898","3"
"41.383544","2.155682","3"
"41.4078359","2.1295907","3"
"41.3790455","2.1484844","3"
"41.3646503","2.1304904","3"
"41.3709482","2.1601805","3"
"41.4267296","2.1628796","3"
"41.3619512","2.1079979","3"
"41.4366263","2.1673781","3"
"41.4024377","2.1817733","3"
"41.3898419","2.1943691","3"
"41.4177326","2.1358886","3"
"41.3988389","2.209664","3"
"41.392541","2.1988676","3"
"41.4186323","2.1169949","3"
"41.3736473","2.1619799","3"
"41.3772461","2.1682778","3"
"41.419532","2.2042658","3"
"41.374547","2.19167","3"
"41.4204317","2.1547823","3"
"41.4060365","2.2015667","3"
"41.3637506","2.1574814","3"
"41.3088689","2.1214934","3"
"41.320565","2.092703","3"
"41.3880425","2.1331895","3"
"41.3718479","2.1655787","3"
"41.3763464","2.1250922","3"
"41.3601518","2.1943691","3"
"41.3799452","2.1142958","3"
"41.356553","2.1772748","3"
"41.4150335","2.0972015","3"
"41.4384257","2.1907703","3"
"41.401538","2.1907703","3"
"41.3772461","2.1853721","3"
"41.4240305","2.1871715","3"
"41.4159332","2.1295907","3"
"41.4150335","2.1781745","3"
"41.3853434","2.1268916","3"
"41.3556533","2.1457853","3"
"41.3997386","2.1502838","3"
"41.3970395","2.1763751","3"
"41.3871428","2.146685","3"
"41.419532","2.0999006","3"
"41.4024377","2.2105637","3"
"41.3583524","2.1547823","3"
"41.3448569","2.0405204","3"
"41.3727476","2.1340892","3"
"41.383544","2.1313901","3"
"41.3997386","2.1052988","3"
"41.3808449","2.1547823","3"
"41.4222311","2.1961685","3"
"41.3781458","2.0450189","3"
"41.4123344","2.1862718","3"
"41.3457566","2.0711102","3"
"41.4051368","2.2069649","3"
"41.3799452","2.0459186","3"
"41.4042371","2.1475847","3"
"41.4051368","2.1439859","3"
"41.3988389","2.1250922","3"
"41.3943404","2.1214934","3"
"41.4114347","2.1862718","3"
"41.3826443","2.1871715","3"
"41.3961398","2.209664","3"
"41.3871428","2.1520832","3"
"41.3808449","2.1097973","3"
"41.3943404","2.1097973","3"
"41.3556533","2.1277913","3"
"41.4240305","2.2069649","3"
"41.4159332","2.0585144","3"
"41.3349602","2.1565817","3"
"41.4204317","2.1871715","3"
"41.4051368","2.1619799","3"
"41.4231308","2.1943691","3"
"41.3439572","2.1502838","3"
"41.3592521","2.1574814","3"
"41.4303284","2.1673781","3"
"41.3682491","2.0900039","3"
"41.3961398","2.1718766","3"
"41.4024377","2.182673","3"
"41.3709482","2.1340892","3"
"41.4078359","2.1781745","3"
"41.3547536","2.128691","3"
"41.4357266","2.1412868","3"
"41.3979392","2.1889709","3"
"41.3961398","2.1538826","3"
"41.3484557","2.1142958","3"
"41.4159332","2.1691775","3"
